,datetime,Unnamed: 0,Unnamed: 0.1,par1,par1_type,opt_k_bisulfate,opt_k_carbonic,opt_k_fluoride,opt_total_borate,opt_gas_constant,opt_pH_scale,salinity,temperature,pressure,total_ammonia,total_borate,total_calcium,total_fluoride,total_phosphate,total_silicate,total_sulfate,total_sulfide,peng_correction,gas_constant,total_alpha,total_beta,pH,pH_total,pH_sws,pH_free,pH_nbs,k_CO2,k_carbonic_1,k_carbonic_2,k_water,k_borate,k_bisulfate,k_fluoride,k_phosphoric_1,k_phosphoric_2,k_phosphoric_3,k_silicate,k_ammonia,k_sulfide,k_calcite,k_aragonite,fugacity_factor,vp_factor,fH,k_alpha,k_beta,longitude,latitude,nitrate,oxygen,datenum,dayofyear,month,year,distance_to_shore
57,1980-02-29,7280.760869565217,7280.760869565217,8.081521739130435,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.98511847826087,6.283695652173913,0.0,0.0,391.768964326087,9692.507145156002,64.39245477849866,0.040945652173913015,0.4309782608695652,26609.97543307206,0.0,0.0,83.14462618,0.0,0.0,8.081521739130435,7.980424680149383,7.972907179838078,8.03380686192661,8.081521739130435,0.05047793522992464,7.186916970484429e-07,4.0101223395766575e-10,7.593405782491046e-15,1.151088643993032e-09,0.20343632933366446,0.003257472019573248,0.019492148791084962,5.772223850625328e-07,4.727056152638936e-10,1.4464679040181188e-10,9.767294866322582e-11,1.1663757632585049e-07,4.0244830531316153e-07,6.388601621830196e-07,0.9959583195379432,0.9907424642996882,0.7787410296360555,1e-07,1e-07,4.088279574722388,52.54976578201144,0.391304347826087,8.582608695652175,3695.548557625949,44.15217391304348,2.0,1980.0,38.24277231996791
58,1980-03-31,7313.166666666667,7313.166666666667,8.133333333333333,3.0,1.0,4.0,1.0,1.0,3.0,4.0,33.28056666666667,6.671111111111111,0.0,0.0,395.2780446666667,9779.32307334598,64.96921893727675,0.035382022471910086,0.26943820224719095,26848.321372026483,0.0,0.0,83.14462618,0.0,0.0,8.133333333333333,8.032027922934873,8.024439281328686,8.08641295404997,8.133333333333333,0.049678687079961814,7.279996846069916e-07,4.0952094895801536e-10,7.911050712361706e-15,1.1680908132193292e-09,0.2013009884754849,0.0032501726519021043,0.019526926445290062,5.846516608171161e-07,4.832516774134524e-10,1.4745168393697683e-10,1.0064540006758534e-10,1.187655985743205e-07,4.06491596564403e-07,6.444730325185377e-07,0.9959790292964102,0.990501624729395,0.7782347403391986,1.0000000000000001e-07,1.0000000000000001e-07,4.099634907033324,52.56922577580871,0.33741573033707867,8.965555555555556,3724.0069438841124,72.6,3.0,1980.0,38.892674201242976
59,1980-04-30,7396.097826086957,7396.097826086957,8.291111111111112,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.867666666666665,8.363333333333333,0.0,0.0,390.3739723809524,9657.994535360813,64.16316924563883,0.023855555555555543,0.1082222222222222,26515.223921927685,0.0,0.0,83.14462618,0.0,0.0,8.291111111111112,8.18586612968382,8.178123001017354,8.243836448246586,8.291111111111112,0.04694624781567057,7.514021074740877e-07,4.2995788214058305e-10,9.253664027961138e-15,1.210623925854999e-09,0.18557008442677606,0.003117679452948302,0.01930027667609567,5.994630889132896e-07,5.264391502257935e-10,1.5775416608937432e-10,1.1543088920022433e-10,1.267717430273583e-07,4.008284165853278e-07,6.345808606873637e-07,0.9960672704028946,0.9893451322992666,0.7709494790747564,1e-07,1e-07,4.0835077616150794,52.56521098229059,0.25533333333333336,9.566666666666666,3759.9890527825887,108.6304347826087,4.0,1980.0,39.3846256459058
60,1980-05-31,7312.277777777777,7312.277777777777,8.433333333333334,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.96853111111111,10.301111111111112,0.0,0.0,391.5719537968254,9687.63303276728,64.36007347024932,0.005177777777777777,0.05433333333333332,26596.59396128364,0.0,0.0,83.14462618,0.0,0.0,8.433333333333334,8.324473030591188,8.316501601178928,8.38720448218265,8.433333333333334,0.04399115714124699,7.842543170337237e-07,4.616546427389454e-10,1.122882818269048e-14,1.2728359776923119e-09,0.17136248300974793,0.0030061778260346067,0.01914572647342485,6.222650979896221e-07,5.834014789781337e-10,1.712247409170769e-10,1.3516607106930452e-10,1.3694456768516413e-07,4.020498030384957e-07,6.342868167470493e-07,0.9961646610680278,0.9878430437462234,0.7641588697313874,1.0000000000000001e-07,1.0000000000000001e-07,4.099634907033324,52.56922577580871,0.04555555555555555,9.596666666666668,3786.6913525132277,135.33333333333334,5.0,1980.0,38.892674201242976
61,1980-06-30,7502.918367346939,7502.918367346939,8.447422680412371,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.69480204081633,13.720618556701032,0.0,0.0,388.32083452478133,9607.199155550266,63.82570865382055,0.017765306122448973,0.05204081632653059,26375.769414582006,0.0,0.0,83.14462618,0.0,0.0,8.447422680412371,8.331428208883,8.323103398500853,8.402686481299467,8.447422680412371,0.03950545813649541,8.368146931392677e-07,5.157946637794277e-10,1.5481796281399672e-14,1.3765496314813438e-09,0.14821648978962434,0.0027984860189219554,0.018738675001423503,6.559035302558796e-07,6.920177286952577e-10,1.9586432703686127e-10,1.7751571285067174e-10,1.552568348718427e-07,3.9764558412994866e-07,6.237028204096577e-07,0.9963291295954929,0.9847514884829545,0.7511073473492447,1e-07,1e-07,4.0280056444923495,52.4990417185098,0.048367346938775514,7.618556701030927,3815.701470490252,164.27551020408163,6.0,1980.0,37.78205187744824
62,1980-07-31,7161.140625,7161.140625,8.1671875,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.39258046875,16.209375,0.0,0.0,384.7313057388393,9518.39290346408,63.23572172000998,0.01904687499999999,0.08593749999999997,26131.95920625034,0.0,0.0,83.14462618,0.0,0.0,8.1671875,8.045873277195696,8.037309812967296,8.12349611256932,8.1671875,0.036683853523339985,8.729256600648188e-07,5.562926847338871e-10,1.9336405203538527e-14,1.4517622003751835e-09,0.1336539176150734,0.002653700764612406,0.018390516915872436,6.771892283040618e-07,7.77037444049608e-10,2.148029316038925e-10,2.1552291376192024e-10,1.6901124835193123e-07,3.926831569087078e-07,6.131706431524463e-07,0.9964431349035768,0.982098378378341,0.7415634474375951,1e-07,1e-07,4.1503952386170155,52.61596700940729,0.10176470588235295,7.31015625,3850.721665785387,199.359375,7.0,1980.0,39.509435929315096
63,1980-08-31,7293.978260869565,7293.978260869565,8.197826086956521,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.648609782608695,17.602739726027398,0.0,0.0,387.7722024751553,9593.62579843095,63.73553365870232,0.02044999999999999,0.06391304347826086,26338.504887037157,0.0,0.0,83.14462618,0.0,0.0,8.197826086956521,8.09526274576608,8.086530420634809,8.177129283169677,8.219178082191782,0.03515648439677734,8.975861611444457e-07,5.860712557640366e-10,2.200479752689116e-14,1.5048116625734383e-09,0.1267613939338491,0.002592857903495218,0.01826608775160241,6.940165426802633e-07,8.33705223275557e-10,2.2669957394116722e-10,2.3913727551547334e-10,1.7740452408049948e-07,3.9501694852763143e-07,6.144649903313895e-07,0.9965052447525993,0.9804801303867599,0.7368257912017054,1e-07,1e-07,4.088279574722388,52.54976578201144,0.08108695652173913,7.355434782608696,3883.7777856164066,232.41304347826087,8.0,1980.0,38.24277231996791
64,1980-09-30,7380.89010989011,7380.89010989011,8.023333333333333,3.0,1.0,4.0,1.0,1.0,3.0,4.0,33.33244333333333,17.416666666666668,0.0,0.0,395.89419124761906,9794.566764608297,65.07049084614056,0.02195555555555554,0.06899999999999998,26890.17166358931,0.0,0.0,83.14462618,0.0,0.0,8.023333333333333,7.900738966381525,7.891962114383612,7.982796481995212,8.023333333333333,0.03519612612809315,9.031261957314969e-07,5.942400383555606e-10,2.1944386322570827e-14,1.5167639778042404e-09,0.1292715954620513,0.0026373814805637757,0.01843376664824209,7.011228316571477e-07,8.274342607022104e-10,2.2660464978556339e-10,2.351854159091075e-10,1.7709007328252165e-07,4.059165387857823e-07,6.306194940299933e-07,0.9964972216374014,0.9807293142056809,0.7389845632037791,1e-07,1e-07,4.091835151904454,52.56773956609467,0.066,7.359322033898305,3912.667630452576,261.27472527472526,9.0,1980.0,39.182716058357855
65,1980-10-31,7051.265822784811,7051.265822784811,8.075641025641024,3.0,1.0,4.0,1.0,1.0,3.0,4.0,33.50129620253164,14.349367088607593,0.0,0.0,397.89968089692593,9844.183310392826,65.40011981961955,0.03616666666666665,0.13499999999999998,27026.38977977198,0.0,0.0,83.14462618,0.0,0.0,8.075641025641024,7.959476877922866,7.951012478241051,8.03315599650533,8.075641025641024,0.038573926670253236,8.560076779023833e-07,5.39373767216923e-10,1.671135823682562e-14,1.4167807198052495e-09,0.14638673483904968,0.0028042928126152935,0.01882720963657065,6.718475157243878e-07,7.137396949675469e-10,2.0223949086033868e-10,1.8592902524084115e-10,1.596059490951446e-07,4.0931070112390764e-07,6.399521951533969e-07,0.9963585334697997,0.9841368030385977,0.7505634430158828,9.999999999999998e-08,9.999999999999998e-08,3.9361602654742387,52.44531936208678,0.13743589743589743,7.603797468354431,3946.833676128943,295.44303797468353,10.0,1980.0,36.83660486283735
66,1980-11-30,8814.73076923077,8814.73076923077,8.13076923076923,3.0,1.0,4.0,1.0,1.0,3.0,4.0,33.80702307692308,11.003846153846155,0.0,0.0,401.5308426593407,9934.019577510013,65.99694968842225,0.03119230769230768,0.1596153846153846,27273.027809044106,0.0,0.0,83.14462618,0.0,0.0,8.13076923076923,8.021841463324181,8.013720738032386,8.08686089118766,8.13076923076923,0.04278726408394186,8.047483077529093e-07,4.846626256793958e-10,1.2230450593759351e-14,1.3137638341685632e-09,0.1689679846455274,0.0030096626011247617,0.01924455147985443,6.389414941538977e-07,6.031741515562101e-10,1.776186123424913e-10,1.4263037305530026e-10,1.4145958842167538e-07,4.1419093918487934e-07,6.514105446459265e-07,0.9961993866560263,0.9872723568645709,0.7637534530298582,9.999999999999998e-08,9.999999999999998e-08,4.1203519427115145,52.55814780788466,0.1123076923076923,7.961538461538462,3964.635331959707,313.2307692307692,11.0,1980.0,43.1443039360477
67,1980-12-31,6681.2,6681.2,8.097142857142856,3.0,1.0,4.0,1.0,1.0,3.0,4.0,33.35852285714285,9.3,0.0,0.0,396.20394147755104,9802.230098333554,65.12140242793937,0.03548571428571428,0.16914285714285715,26911.21071149617,0.0,0.0,83.14462618,0.0,0.0,8.097142857142856,7.990829568578996,7.982936894558361,8.051430583285887,8.097142857142856,0.045416607738305144,7.720988562518828e-07,4.511596361438797e-10,1.0319906147347588e-14,1.2505052635776356e-09,0.18003979916239357,0.0030877783983190832,0.01931604297826256,6.153845193234078e-07,5.545631721075545e-10,1.6503095494063892e-10,1.2486231685446032e-10,1.3213575680553985e-07,4.077190347826174e-07,6.436868137739112e-07,0.9961143034772209,0.988621386392032,0.7687768979777629,1e-07,1e-07,3.7157251364770154,52.26397530727421,0.18885714285714286,8.3,3989.340512471655,338.0285714285714,12.0,1980.0,33.39767522202303
68,1981-01-31,7067.1875,7067.1875,7.948351648351648,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.39701648351648,6.2,0.0,0.0,384.7839929199372,9519.696403551505,63.244381560975405,0.0464111111111111,0.3601098901098901,26135.537857757525,0.0,0.0,83.14462618,0.0,0.0,7.948351648351648,7.846364564701442,7.838907278673412,7.899299566577169,7.948351648351648,0.050808759458084905,7.114160027164097e-07,3.931989153420243e-10,7.445131851079084e-15,1.1369960660103815e-09,0.20161846235756709,0.0032277122815298504,0.01937660319563789,5.705144538002533e-07,4.708771102652756e-10,1.4329219816371615e-10,9.71433899463403e-11,1.1572950755837376e-07,3.9415229295314783e-07,6.266366461907043e-07,0.9959538044214477,0.9907905673471652,0.7772665992868756,1e-07,1e-07,4.071688826328779,52.52252408527037,0.3974725274725275,8.951648351648352,4034.368172782802,16.895833333333332,1.0,1981.0,37.31123685193847
69,1981-02-28,7389.7692307692305,7389.7692307692305,8.153333333333332,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.69794777777778,5.6288888888888895,0.0,0.0,388.3581968920635,9608.123514151426,63.83184965722998,0.039258426966292115,0.3214444444444444,26378.307164546986,0.0,0.0,83.14462618,0.0,0.0,8.153333333333332,8.05299592178872,8.045577175055614,8.104803737429616,8.153333333333332,0.05171586440144119,7.05014976983154e-07,3.8786173847650887e-10,7.038036488107596e-15,1.1255431518168528e-09,0.20815139471887878,0.0032844784702219187,0.01948534760632517,5.668870230365102e-07,4.571877550850249e-10,1.400913801529112e-10,9.248336237123022e-11,1.1320677893195245e-07,3.9819140414450367e-07,6.33060671376775e-07,0.9959235336211336,0.9911593440517446,0.7802915622710836,1e-07,1e-07,4.100448357436494,52.566716431371844,0.3814444444444444,9.273333333333333,4066.9876982575565,49.62637362637363,2.0,1981.0,38.69158762110419
70,1981-03-31,7111.067307692308,7111.067307692308,8.155882352941177,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.21735784313726,6.357843137254902,0.0,0.0,382.650161582633,9466.90463757036,62.89365791922737,0.04386274509803919,0.29970588235294116,25990.60243756247,0.0,0.0,83.14462618,0.0,0.0,8.155882352941177,8.053401169619805,8.045951795489454,8.10647293501027,8.155882352941177,0.050581395826269165,7.118265035685998e-07,3.93317407034733e-10,7.529395236886213e-15,1.137423511102655e-09,0.19991818323401753,0.0032086950019166714,0.01931694464454624,5.695369016080901e-07,4.713560346583102e-10,1.4391352268198782e-10,9.858974397688066e-11,1.1622651600971384e-07,3.91747633355304e-07,6.228697568720513e-07,0.9959620265943196,0.9906805474214623,0.7764247248472184,9.999999999999998e-08,9.999999999999998e-08,3.807944781690243,52.2980977583125,0.4723529411764706,9.495098039215685,4091.829188819327,74.45192307692308,3.0,1981.0,34.22393702039425
71,1981-04-30,6967.227272727273,6967.227272727273,8.411818181818182,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.19369636363636,8.81,0.0,0.0,382.3691308103896,9459.95183370887,62.84746676336544,0.02247706422018347,0.08348623853211008,25971.514090535802,0.0,0.0,83.14462618000002,0.0,0.0,8.411818181818182,8.304527055810551,8.296789484935985,8.363262764449162,8.411818181818182,0.0464526174843171,7.518494420880599e-07,4.28711660113125e-10,9.574233100023103e-15,1.2105247234309971e-09,0.1794896298372054,0.0030515730301019102,0.019124320798360905,5.97868145059966e-07,5.408936748071687e-10,1.5979598729817315e-10,1.2007535545291003e-10,1.285036715253038e-07,3.910933084710314e-07,6.196511044864703e-07,0.9960897413544356,0.9889973240890039,0.7673391173939386,1e-07,1e-07,4.089989559633906,52.56370638900281,0.3007339449541285,9.704545454545455,4124.077055645743,106.69090909090909,4.0,1981.0,37.61596638630137
72,1981-05-31,7307.826086956522,7307.826086956522,8.319565217391304,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.32634130434783,11.65,0.0,0.0,383.9445737204969,9498.928866229218,63.106411819208994,0.01789130434782608,0.03576086956521739,26078.522304436246,0.0,0.0,83.14462618,0.0,0.0,8.319565217391304,8.20707263292551,8.19900807505769,8.27273361514984,8.319565217391304,0.04230598646158273,7.992116347347998e-07,4.754790467681813e-10,1.2685089039142216e-14,1.3014807749529621e-09,0.16035991739228594,0.0028944016715119836,0.0188791524977817,6.297451329425536e-07,6.247259204851707e-10,1.7988532021952898e-10,1.5134772838300973e-10,1.4357156282086454e-07,3.926673578560554e-07,6.189083576282719e-07,0.9962300995443849,0.9866577558855982,0.7576572971711218,1e-07,1e-07,4.088279574722388,52.54976578201144,0.17815217391304347,8.88804347826087,4154.863232725155,137.5326086956522,5.0,1981.0,38.24277231996791
73,1981-06-30,7743.345454545454,7743.345454545454,8.392727272727273,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.809036363636366,14.227272727272727,0.0,0.0,389.67761189610394,9640.766322843754,64.04871311176088,0.011018181818181812,0.026,26467.92529165906,0.0,0.0,83.14462618000002,0.0,0.0,8.392727272727273,8.275864119139499,8.267472828395332,8.348587874830537,8.392727272727273,0.03884018412193647,8.463722176282149e-07,5.262638647051626e-10,1.6216741107770588e-14,1.3958212260737173e-09,0.14527007060505168,0.0027759185720227964,0.018708229481622908,6.6277742878787e-07,7.099588463530044e-10,1.9990998847018161e-10,1.8411932024798976e-10,1.5819529249393604e-07,3.9910751100024607e-07,6.251635110012567e-07,0.9963531195437865,0.984272096360379,0.7494755176525885,1e-07,1e-07,4.343941124660067,52.76347607396703,0.06418181818181817,8.252727272727272,4189.900602203353,172.52727272727273,6.0,1981.0,42.38949173347385
74,1981-07-31,7311.445652173913,7311.445652173913,8.36304347826087,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.65744456521739,16.61195652173913,0.0,0.0,387.87713445031056,9596.221853788978,63.752780628422414,0.021597826086956505,0.028695652173913035,26345.632141963615,0.0,0.0,83.14462618,0.0,0.0,8.36304347826087,8.241224853593101,8.232591947203423,8.320320329107476,8.36304347826087,0.03617366478683014,8.826505596029648e-07,5.678550848612739e-10,2.0120279420062106e-14,1.4721226427916308e-09,0.13189680183762414,0.002645193731825051,0.01839997341048317,6.84993549342631e-07,7.952144094465507e-10,2.1859051414719508e-10,2.2155497960640981e-10,1.7166178229542902e-07,3.962674645318226e-07,6.177483255980982e-07,0.9964615083710932,0.9816705025880421,0.7405641850336776,1e-07,1e-07,4.088279574722388,52.54976578201144,0.08358695652173913,7.613043478260869,4220.1799064009665,202.7826086956522,7.0,1981.0,38.24277231996791
75,1981-08-31,7313.347826086957,7313.347826086957,8.391304347826088,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.478721739130435,17.67391304347826,0.0,0.0,385.7544179130435,9543.70507201686,63.40388385231186,0.018847826086956513,0.033695652173913036,26201.451668134556,0.0,0.0,83.14462618,0.0,0.0,8.391304347826088,8.2671018464881,8.258370887347542,8.349068567000662,8.391304347826088,0.035098196580565774,8.974432810243797e-07,5.853323919366633e-10,2.206019112134036e-14,1.504207644801648e-09,0.12612396908010076,0.0025838015575126937,0.018236876384165098,6.934410906115443e-07,8.370659752859182e-10,2.2703775453379225e-10,2.403275487581093e-10,1.777076198547459e-07,3.9320704536886224e-07,6.117155705901262e-07,0.9965084537968367,0.9803999311766585,0.7363402662623406,1e-07,1e-07,4.088279574722388,52.54976578201144,0.07695652173913044,7.504347826086956,4242.348637638026,224.91304347826087,8.0,1981.0,38.24277231996791
76,1981-09-30,7354.546762589928,7354.546762589928,8.347826086956522,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.68064855072464,17.734782608695653,0.0,0.0,388.1527315010352,9603.040225397173,63.79807867967668,0.026507246376811577,0.05217391304347825,26364.35141637532,0.0,0.0,83.14462618,0.0,0.0,8.347826086956522,8.223732457376308,8.214977514722724,8.306109614047037,8.347826086956522,0.034999534573313215,9.007810061383135e-07,5.899672738783399e-10,2.229007438369072e-14,1.5116066769653835e-09,0.12619640195437157,0.0025901092242050423,0.01826851475509288,6.965959848990726e-07,8.401865926022691e-10,2.2798173516265943e-10,2.413108452100786e-10,1.7829271205063744e-07,3.9614817282645497e-07,6.158708160491079e-07,0.9965111362980372,0.9803289844095581,0.736477449264335,1e-07,1e-07,4.0832549532517675,52.54893279575115,0.05144927536231884,7.197101449275363,4271.759440233527,254.37410071942446,9.0,1981.0,38.43733139103791
77,1981-10-31,7049.469135802469,7049.469135802469,8.216049382716049,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.76556790123457,13.490123456790124,0.0,0.0,389.16133075837746,9627.993339090608,63.96385542051615,0.03630864197530862,0.1959259259259259,26432.858122887556,0.0,0.0,83.14462618,0.0,0.0,8.216049382716049,8.100566853753165,8.092267941160227,8.171220156613506,8.216049382716049,0.03977866546864601,8.338338213609243e-07,5.140092077858577e-10,1.520549357782882e-14,1.371443291690211e-09,0.1494664712378345,0.0028118321357331146,0.018767146635721953,6.539813576108966e-07,6.793733592596265e-10,1.942261904840895e-10,1.7392904138876948e-10,1.5395226309487254e-07,3.991643838952741e-07,6.262689218447196e-07,0.9963185948302618,0.9849994074229738,0.7520165213115804,1.0000000000000001e-07,1.0000000000000001e-07,3.9272992619003135,52.42627607070523,0.15753086419753087,7.753086419753086,4311.90632569077,294.4938271604938,10.0,1981.0,36.14921184554729
78,1981-11-30,7318.239130434783,7318.239130434783,8.18695652173913,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.997082608695656,12.006521739130434,0.0,0.0,391.9110640124224,9696.022743252192,64.41581075730144,0.03460869565217389,0.18739130434782603,26619.62721641058,0.0,0.0,83.14462618,0.0,0.0,8.18695652173913,8.074729113994243,8.066564369216238,8.141823904834624,8.18695652173913,0.04160100487459247,8.126191553353719e-07,4.90554142498822e-10,1.322169153556004e-14,1.3280659949986203e-09,0.15930859253631907,0.0029069276473727367,0.018984161583899768,6.416075602764896e-07,6.363399207574973e-10,1.8352013896224152e-10,1.544550439832788e-10,1.4610514419954245e-07,4.0227783358166584e-07,6.325917948806911e-07,0.9962482768633016,0.9864049196325458,0.7578972108751614,1e-07,1e-07,4.088279574722388,52.54976578201144,0.15347826086956523,7.695652173913044,4331.0249676501035,313.6521739130435,11.0,1981.0,38.24277231996791
79,1981-12-31,7380.545454545455,7380.545454545455,8.236363636363636,3.0,1.0,4.0,1.0,1.0,3.0,4.0,31.761004545454547,6.479545454545455,0.0,0.0,377.2299882727273,9332.807571906633,62.002780140406614,0.04395454545454543,0.41568181818181815,25622.450052475793,0.0,0.0,83.14462618,0.0,0.0,8.236363636363636,8.132660111092118,8.125223580081153,8.18598922694759,8.236363636363636,0.05052117381526821,7.097052598929597e-07,3.9020385516817695e-10,7.585327357112716e-15,1.1329569968695981e-09,0.19622363313242722,0.003170880797029316,0.019224785642376004,5.677658416985585e-07,4.793748570891101e-10,1.4420422092426105e-10,9.963512626468262e-11,1.1658450346866506e-07,3.8513715901748184e-07,6.12989385637233e-07,0.9959684484940546,0.9905995653601103,0.7742324101177774,1.0000000000000001e-07,1.0000000000000001e-07,4.111506390812941,52.58957031477859,0.3668181818181818,9.254545454545454,4368.84629193723,351.4318181818182,12.0,1981.0,39.572117077121455
80,1982-01-31,7321.326086956522,7321.326086956522,8.304347826086957,3.0,1.0,4.0,1.0,1.0,3.0,4.0,31.89151956521739,4.413043478260869,0.0,0.0,378.7801338074534,9371.158738128313,62.2575672351849,0.041934782608695625,0.43499999999999994,25727.740002300445,0.0,0.0,83.14462618,0.0,0.0,8.304347826086957,8.204714124726506,8.19749945036938,8.253769172275657,8.304347826086957,0.054349674292874656,6.775714766329902e-07,3.6283660955630544e-10,6.1616991278454024e-15,1.0755031264768164e-09,0.21532080549984584,0.003316294905135385,0.019405558511039735,5.458719376843512e-07,4.310968642163189e-10,1.31842040304684e-10,8.39948973478421e-11,1.0693232606576803e-07,3.8663673905583255e-07,6.167639640910872e-07,0.9958570422707443,0.9918581087789701,0.7819173208371207,1e-07,1e-07,4.088279574722388,52.54976578201144,0.395,9.845652173913043,4395.359722172453,12.891304347826088,1.0,1982.0,38.24277231996791
81,1982-02-28,7112.5970149253735,7112.5970149253735,8.186821705426356,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.09313023255814,5.094573643410853,0.0,0.0,381.1746925049834,9430.400994148335,62.65114489621887,0.04054545454545452,0.41120300751879696,25890.38470853421,0.0,0.0,83.14462618,0.0,0.0,8.186821705426356,8.086339152784047,8.079031919156943,8.13680793796019,8.186821705426356,0.052918845978624784,6.904658987116774e-07,3.741204159177648e-10,6.603178795622909e-15,1.098666739107012e-09,0.2099337626091963,0.0032822378498947326,0.019399127886357524,5.552530978995651e-07,4.4515370584985846e-10,1.3606703551651115e-10,8.861783660882302e-11,1.1019850402369688e-07,3.896601772561968e-07,6.208176936083339e-07,0.9958946280574018,0.9914769486221926,0.7802269217568334,1e-07,1e-07,3.9614209187808176,52.44168325580449,0.4158646616541354,9.931007751937983,4425.048900774288,42.6044776119403,2.0,1982.0,36.33504844032166
82,1982-03-31,7324.413043478261,7324.413043478261,8.253260869565217,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.36536847826087,6.160869565217391,0.0,0.0,384.4081050403727,9510.396800238814,63.1825993743025,0.03708695652173911,0.2653260869565217,26110.006567248056,0.0,0.0,83.14462618,0.0,0.0,8.253260869565217,8.151269942731098,8.14381668257755,8.204147956340375,8.253260869565217,0.05085173802456475,7.1051790377205e-07,3.91773452420515e-10,7.384400934617128e-15,1.1348699885598616e-09,0.20161946883698947,0.0032283704915807023,0.01937915930554029,5.700731011911107e-07,4.71555570254495e-10,1.429472125047137e-10,9.667855996103635e-11,1.1550896316599493e-07,3.9348372232381096e-07,6.256053680246083e-07,0.9959519829923033,0.9908255737206528,0.7772580925120132,1e-07,1e-07,4.088279574722388,52.54976578201144,0.42413043478260876,9.76086956521739,4459.834593793133,77.40217391304348,3.0,1982.0,38.24277231996791
83,1982-04-30,7335.228260869565,7335.228260869565,8.375,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.40364782608696,7.743478260869565,0.0,0.0,384.8627543229814,9521.644989405113,63.2573270481008,0.01887912087912087,0.08152173913043477,26140.88753879641,0.0,0.0,83.14462618,0.0,0.0,8.375,8.27009457880934,8.262457593412362,8.32649865219582,8.375,0.048080948219127805,7.366770726743083e-07,4.1480857027342654e-10,8.623835405902847e-15,1.1823160903204703e-09,0.18847146723725977,0.0031293976736604945,0.01926329941538019,5.883170490239408e-07,5.12531813366621e-10,1.5300454534149823e-10,1.0987295619132336e-10,1.232867157076966e-07,3.9398522858890347e-07,6.249310777132392e-07,0.9960353087741818,0.9897817306185321,0.7717350177220681,1e-07,1e-07,4.088279574722388,52.54976578201144,0.25619565217391305,10.185869565217391,4486.747988151643,104.3695652173913,4.0,1982.0,38.24277231996791
84,1982-05-31,7328.239130434783,7328.239130434783,8.596739130434782,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.26161086956522,10.392391304347827,0.0,0.0,383.1757610993789,9479.908161420988,62.980047210354286,0.006219780219780217,0.039999999999999994,26026.30253507351,0.0,0.0,83.14462618,0.0,0.0,8.596739130434782,8.48654747955847,8.47862686869175,8.5490787932989,8.596739130434782,0.04404870390077694,7.782554170122478e-07,4.540718347105005e-10,1.1182803829985904e-14,1.260503478393341e-09,0.16829998640838292,0.0029616774052006493,0.01899297017547261,6.158178594810416e-07,5.864626027187801e-10,1.7073899985800844e-10,1.3645541055277661e-10,1.3677329900951663e-07,3.9188708392608257e-07,6.191622355713688e-07,0.996169046170866,0.987756178339155,0.7619158981278435,1e-07,1e-07,4.088279574722388,52.54976578201144,0.08,9.396739130434783,4515.6694953416145,133.33695652173913,5.0,1982.0,38.24277231996791
85,1982-06-30,7502.3125,7502.3125,8.454464285714286,3.0,1.0,4.0,1.0,1.0,3.0,4.0,32.46652946428571,14.782142857142857,0.0,0.0,385.6096085229592,9540.122434861076,63.38008249755537,0.012981981981981977,0.04162162162162161,26191.615834611475,0.0,0.0,83.14462618,0.0,0.0,8.454464285714286,8.336012766455287,8.327591997136226,8.409961149142683,8.454464285714286,0.03828856456431979,8.513795861285545e-07,5.314335307073847e-10,1.7026450222202846e-14,1.406343194633523e-09,0.14138325093278506,0.002729907878634983,0.018575103855588904,6.644079891289165e-07,7.296380339467181e-10,2.0369305795673643e-10,1.929930233597444e-10,1.6101694779705913e-07,3.939810626129933e-07,6.168972886712707e-07,0.9963782946370696,0.9836606893541486,0.7467030066892022,1e-07,1e-07,3.954816128550463,52.43009330061154,0.04297297297297298,7.663392857142857,4546.579800967262,164.25,6.0,1982.0,37.063511568532384
