,datetime,Unnamed: 0,Unnamed: 0.1,par1,par1_type,par2,par2_type,alkalinity,dic,opt_k_bisulfate,opt_k_carbonic,opt_k_fluoride,opt_total_borate,opt_gas_constant,opt_pH_scale,salinity,temperature,pressure,total_ammonia,total_borate,total_calcium,total_fluoride,total_phosphate,total_silicate,total_sulfate,total_sulfide,peng_correction,gas_constant,total_alpha,total_beta,pH,pCO2,fCO2,bicarbonate,carbonate,aqueous_CO2,xCO2,alkalinity_borate,hydroxide,alkalinity_phosphate,alkalinity_silicate,alkalinity_ammonia,alkalinity_sulfide,hydrogen_free,revelle_factor,saturation_calcite,saturation_aragonite,pH_total,pH_sws,pH_free,pH_nbs,gamma_dic,beta_dic,omega_dic,gamma_alk,beta_alk,omega_alk,isocapnic_quotient,isocapnic_quotient_approx,psi,substrate_inhibitor_ratio,alkalinity_alpha,alkalinity_beta,HCO3,CO3,CO2,BOH4,BOH3,OH,Hfree,H3PO4,H2PO4,HPO4,PO4,H3SiO4,H4SiO4,NH3,NH4,HS,H2S,HSO4,SO4,HF,F,alpha,alphaH,beta,betaH,k_CO2,k_carbonic_1,k_carbonic_2,k_water,k_borate,k_bisulfate,k_fluoride,k_phosphoric_1,k_phosphoric_2,k_phosphoric_3,k_silicate,k_ammonia,k_sulfide,k_calcite,k_aragonite,fugacity_factor,vp_factor,fH,k_alpha,k_beta,longitude,latitude,datenum,dayofyear,month,year,distance_to_shore,total_nitrate
10,2018-11-30,87.78571428571429,87.78571428571429,2391.078571428571,1.0,2202.092857142857,2.0,2391.078571428571,2202.092857142857,1.0,4.0,1.0,1.0,3.0,1.0,33.01428571428571,12.15,0.0,0.0,392.115387755102,9701.077787209679,64.44939408972112,0.41846153846153844,5.076923076923077,26633.50542083255,0.0,0.0,83.14462618,0.0,0.0,8.034065405576056,435.77076951124036,434.13742558323156,2040.4448072643313,141.57068539836885,18.022968875761407,441.8106494707316,62.28818491008149,1.8984603201531327,0.44710743632190564,0.12029274543968692,0.0,0.0,0.007944857091062215,12.932648548869015,3.409711010690001,2.169472949978915,8.034065405576056,8.025877609832726,8.10157284897515,8.1464123997216,0.00017073153964532309,0.0001957312794787846,-0.00022946745474826922,-0.0001957312794787846,-0.00020687973298086923,0.00021941111066520002,1.145620415570335,1.1499485816811175,0.7461608639129639,0.25808928885689597,0.0,0.0,2040.4448072643313,141.57068539836885,18.022968875761407,62.28818491008149,330.7995623426658,1.8984603201531327,0.007944857091062215,1.736039020402569e-09,0.004420071821197192,0.38097549175065976,0.03306597315364239,0.12029274543968692,4.95663033148339,0.0,0.0,0.0,0.0,0.001333018556572346,26699.549294812365,0.00017636664852653078,64.60903797603282,0.0,0.0,0.0,0.0,0.041414716537415505,1.0560592037872664e-06,6.391403375431962e-10,1.7391857614456806e-14,1.727216814866987e-09,0.15845769271037943,0.002899763153041407,0.0245800521838666,8.334483426119419e-07,8.303298553145716e-10,2.392068351073599e-10,2.0252550425850502e-10,1.9033961276852093e-07,4.02535238169887e-07,6.328027235382427e-07,0.9962550894429615,0.9862701577784395,0.7574115234254375,1e-07,1e-07,3.9472785714285714,52.56209285714285,17865.0,334,11,2018,43.70831559474164,3.623076923076923
11,2018-12-31,88.78571428571429,88.78571428571429,2393.7846153846153,1.0,2218.307142857143,2.0,2393.7846153846153,2218.307142857143,1.0,4.0,1.0,1.0,3.0,1.0,33.355000000000004,9.335714285714285,0.0,0.0,396.1621,9801.194924909787,65.114525223014,0.49142857142857144,5.828571428571428,26908.368728615696,0.0,0.0,83.14462618,0.0,0.0,8.033348920951068,433.0242183384558,431.34066384189913,2075.939865318129,128.7693781506732,19.629218069659427,437.98666949500637,58.24210729982082,1.422688641867389,0.5232260433541367,0.12741918418666587,0.0,0.0,0.008071245498464377,13.654452766999079,3.0975321273521748,1.9616581256741463,8.033348920951068,8.02546393390035,8.093894583497974,8.139822049236011,0.00016326850670793076,0.0001849908343560769,-0.00021346299520203846,-0.0001849908343560769,-0.0001941569543855923,0.00020429703712473846,1.1325870589064817,1.1329628768212205,0.7660922789633708,0.2578751825287976,0.0,0.0,2075.939865318129,128.7693781506732,19.629218069659434,58.24210729982082,336.8464817111683,1.422688641867389,0.008071245498464377,2.1118463500984725e-09,0.005504377239794523,0.45499596506150425,0.03411504020223933,0.12741918418666587,5.854888508121027,0.0,0.0,0.0,0.0,0.0012062571466299615,26835.451840806658,0.0001699014439732231,64.93790947182535,0.0,0.0,0.0,0.0,0.04533639910766073,9.871757227413138e-07,5.768654899463736e-10,1.3198618413375665e-14,1.5988093526009902e-09,0.17956234966539747,0.0030847740695418642,0.024675632973310248,7.868222290722043e-07,7.098068074654412e-10,2.1108152342609716e-10,1.5970316070039297e-10,1.690166573093478e-07,4.0764435980433735e-07,6.435338670953555e-07,0.9961163903436484,0.988607865757527,0.768613530160141,1e-07,1e-07,3.9472785714285714,52.56209285714285,17896.0,365,12,2018,43.70831559474164,6.458571428571429
12,2019-01-31,191.5,191.5,2354.975,1.0,2206.125,2.0,2354.975,2206.125,1.0,4.0,1.0,1.0,3.0,1.0,32.603125,6.3675,0.0,0.0,387.23197321428574,9580.26032937189,63.64673977399426,0.535625,10.029375,26301.81109894015,0.0,0.0,83.14462618,0.0,0.0,8.041228351784497,415.79500646310873,414.11537010864436,2070.7318945498573,114.46097225446225,20.932133195680297,419.6877531255352,53.52311242098481,1.058419413421344,0.5616704144340818,0.18721933604616786,0.0,0.0,0.008051239495688669,14.502367306700325,2.7614352566467026,1.738029737209846,8.041228351784497,8.033734343195134,8.09460109835929,8.143162566317557,0.0001528203762961375,0.00017133263644235626,-0.0001950308003582,-0.00017133263644235626,-0.00017870062085938125,0.000186748092885275,1.1203633783218256,1.1177902675021958,0.7854048383541247,0.25747906721314706,0.0,0.0,2070.7318945498573,114.46097225446225,20.932133195680244,53.52311242098481,333.7088607933009,1.058419413421344,0.008051239495688669,2.40007325435431e-09,0.006363687628657212,0.49685220310838385,0.03240910686288553,0.18721933604616786,9.842155663953832,0.0,0.0,0.0,0.0,0.0010511249716194126,26301.810047815175,0.00015827920108538125,63.646581494793175,0.0,0.0,0.0,0.0,0.05042309882639322,9.053910933212472e-07,5.028147958578429e-10,9.586862459869003e-15,1.4485519148152722e-09,0.20093121104166134,0.0032285723350958125,0.024537756554866712,7.261397401183427e-07,5.999243699482288e-10,1.827773427452388e-10,1.2425944390018617e-10,1.4751530674996745e-07,3.971078068848028e-07,6.309041881451018e-07,0.9959629596701263,0.9906948699412651,0.7772878719659062,1e-07,1e-07,3.88194375,52.86004375,17927.0,31,1,2019,53.50085632110021,18.365625
13,2019-02-28,206.5,206.5,2360.5214285714287,1.0,2220.3214285714284,2.0,2360.5214285714283,2220.3214285714284,1.0,4.0,1.0,1.0,3.0,1.0,32.392857142857146,6.118571428571428,0.0,0.0,384.7345918367347,9518.474202725205,63.23626183402971,0.6514285714285714,12.28,26132.182406636868,0.0,0.0,83.14462618,0.0,0.0,8.024313791484634,436.396744414831,434.6278870172603,2088.658780466874,109.46471606911027,22.197932035444573,440.40742103123796,51.0554422745957,0.9896722801802852,0.6801805977191586,0.21755751285909988,0.0,0.0,0.008392451943149007,14.917258106061125,2.6440782209993308,1.662915029866032,8.024313791484634,8.016865700815076,8.077047305882699,8.126143251301801,0.0001495992011318357,0.00016691155598102858,-0.0001888483512119643,-0.00016691155598102858,-0.0001735923658199643,0.00018085089855874998,1.1148615606234782,1.111559419076288,0.7942589826958332,0.2494650137903292,0.0,0.0,2088.658780466874,109.46471606911027,22.19793203544459,51.0554422745957,333.67914956213906,0.9896722801802852,0.008392451943149007,3.3040967411083974e-09,0.008273255268636485,0.606130024688421,0.03702528816741717,0.21755751285909988,12.062442487140899,0.0,0.0,0.0,0.0,0.0010806602164458714,26132.181325976653,0.00016358686032952858,63.23609824716937,0.0,0.0,0.0,0.0,0.05091230638892419,8.973438419935896e-07,4.94819122428429e-10,9.289292434249106e-15,1.4333186598909125e-09,0.20218673079749447,0.003232638209023836,0.02450314590895358,7.198121127613097e-07,5.92499810148977e-10,1.8034277063604265e-10,1.216978156063383e-10,1.45715368266973e-07,3.9402591408858545e-07,6.265107486306072e-07,0.9959498300082575,0.9908566744209067,0.7775608104830196,1e-07,1e-07,3.9472785714285714,52.56209285714285,17955.0,59,2,2019,43.70831559474164,22.944285714285716
15,2019-04-30,231.0,231.0,2360.4555555555557,1.0,2108.692592592593,2.0,2360.4555555555553,2108.692592592593,1.0,4.0,1.0,1.0,3.0,1.0,32.67703703703704,9.046296296296296,0.0,0.0,388.1098370370371,9601.979000704438,63.79102840238379,0.2722222222222222,4.935555555555555,26361.437911894,0.0,0.0,83.14462618,0.0,0.0,8.20994908796982,284.91102564951404,283.795095822422,1914.012802227841,181.48360436039914,13.19618600435266,288.056322720452,80.77113167409415,2.242143176964303,0.294699221928058,0.17420361775840984,0.0,0.0,0.005690885515357823,11.497056597569,4.386359751684834,2.7721819123017917,8.20994908796982,8.202144736495864,8.269428512532958,8.316800209720812,0.0001880488641228037,0.00022486542083696297,-0.00028170546997909263,-0.00022486542083696297,-0.0002443188697908444,0.0002680156696285333,1.1881785368937994,1.2153340333121838,0.6867302048177554,0.36968869000302834,0.0,0.0,1914.012802227841,181.48360436039914,13.19618600435266,80.77113167409415,307.33870536294296,2.242143176964303,0.005690885515357823,8.048700842330992e-10,0.002426648787848155,0.24489192252607972,0.024903650103424133,0.17420361775840984,4.761351937797145,0.0,0.0,0.0,0.0,0.000824462401048274,26361.437087431597,0.00011773591207382246,63.79091066647171,0.0,0.0,0.0,0.0,0.045965763835082454,9.726256146229042e-07,5.599793292082107e-10,1.2666357534302678e-14,1.5697040213631213e-09,0.18009383137860147,0.0030671586461316963,0.024550812871398247,7.736353402034088e-07,7.000178609324631e-10,2.0742473826309997e-10,1.5696033129095254e-10,1.6652193138476496e-07,3.9794954896721505e-07,6.296097214450614e-07,0.9961014398119848,0.9888059002226518,0.7680237068378388,1e-07,1e-07,4.103811111111111,52.86287407407408,18016.0,120,4,2019,38.83147761918631,11.276666666666666
16,2019-05-31,256.5,256.5,2379.9166666666665,1.0,2106.775,2.0,2379.9166666666665,2106.775,1.0,4.0,1.0,1.0,3.0,1.0,32.50333333333334,11.724166666666667,0.0,0.0,386.04673333333335,9550.93706218911,63.45192979059707,0.1208333333333333,3.692083333333333,26221.306498049435,0.0,0.0,83.14462618,0.0,0.0,8.217091575329116,272.31753301528414,271.29242508293197,1898.8174300509218,196.54161698198004,11.415952967098171,276.01565257493326,84.96132272014253,2.781987122434662,0.13315139569784792,0.14585611072771296,0.0,0.0,0.005326120890435008,10.741207773264456,4.754089755065994,3.016389857347683,8.217091575329116,8.209004960354251,8.282953739603782,8.32941261214863,0.0001976325542325125,0.00023800977454603751,-0.000300149042108025,-0.00023800977454603751,-0.00025953472853194583,0.0002856152703371875,1.2016210834887138,1.2321461128409548,0.6657834271893207,0.36972227924431306,0.0,0.0,1898.8174300509218,196.54161698198004,11.415952967098155,84.96132272014253,301.08541061319085,2.781987122434662,0.005326120890435008,2.5120884229030684e-10,0.0008813322886152183,0.10675260563796164,0.013199395155547513,0.14585611072771296,3.5462272226056197,0.0,0.0,0.0,0.0,0.0008720303017931125,26221.305626019133,0.0001165460256322154,63.45181324457144,0.0,0.0,0.0,0.0,0.04210892962634349,1.0389323419406657e-06,6.199029826945182e-10,1.650452241983038e-14,1.6929434433110158e-09,0.16027010782567105,0.0028989513748166958,0.024483220307978684,8.18719285476734e-07,8.092077136900603e-10,2.338852736344279e-10,1.964465825552417e-10,1.8659284193414561e-07,3.953339408161534e-07,6.228436638846605e-07,0.9962343293003143,0.9866316992650367,0.7579101652849854,1e-07,1e-07,4.441375,52.863191666666665,18047.0,151,5,2019,17.0661833976292,4.95
17,2019-06-30,276.75,276.75,2386.5875,1.0,2163.8625,2.0,2386.5875,2163.8624999999997,1.0,4.0,1.0,1.0,3.0,1.0,32.9725,14.723125,0.0,0.0,391.6190928571429,9688.79927032193,64.36782140356256,0.22374999999999995,2.315,26599.795769878012,0.0,0.0,83.14462618,0.0,0.0,8.06973192407021,400.1785408708294,398.7300284934926,1984.015407998791,164.6434786518964,15.203613349312404,406.8330102620317,70.34660003708747,2.632840770165211,0.24385390619313016,0.07059038048194091,0.0,0.0,0.007231626509143413,11.810223670456258,3.976916916320773,2.542194739508969,8.06973192407021,8.061272484633,8.143931452141839,8.187331259162335,0.0001836493038622875,0.00021473174292211875,-0.0002586383851364125,-0.00021473174292211875,-0.00022969713568573124,0.00024694498171849374,1.1686188473053194,1.181074776748316,0.7117384602507806,0.27746584680715,0.0,0.0,1984.015407998791,164.6434786518964,15.203613349312395,70.34660003708747,321.2724928200554,2.632840770165211,0.007231626509143413,7.374598291022766e-10,0.0020054228073514437,0.19963524597978727,0.022109330475401326,0.07059038048194091,2.244409619518059,0.0,0.0,0.0,0.0,0.0013499041973892626,26599.794419973816,0.00016886580519099374,64.36765253775738,0.0,0.0,0.0,0.0,0.0382261144840788,1.1224259505604084e-06,7.045770633907772e-10,2.235943196441615e-14,1.8564524640526959e-09,0.14298307074318128,0.0027587337426601376,0.02449326644855438,8.779653287994983e-07,9.550731111598647e-10,2.6763821021685755e-10,2.5128037917218853e-10,2.1136449677463713e-07,4.012957994922442e-07,6.277071744049546e-07,0.9963758615499894,0.9837493465009409,0.748096547508614,1e-07,1e-07,4.23663125,52.74633125,18077.0,181,6,2019,27.67907871864629,2.8925
18,2019-07-31,301.38235294117646,301.38235294117646,2374.485294117647,1.0,2129.1882352941175,2.0,2374.485294117647,2129.1882352941175,1.0,4.0,1.0,1.0,3.0,1.0,32.91764705882353,17.749411764705883,0.0,0.0,390.9675966386555,9672.6810161269,64.26073931026946,0.10882352941176468,1.4323529411764704,26555.544438232813,0.0,0.0,83.14462618,0.0,0.0,8.070568279750525,395.52554254091865,394.1457078847866,1935.0446690896467,180.36674512850328,13.776821075967732,403.4985721188692,74.99645577029632,3.5474124838886625,0.12072347663014786,0.051264808988633906,0.0,0.0,0.0070659998333450205,11.12732083299041,4.373056607428088,2.813749279594164,8.070568279750525,8.061792668195185,8.153185750394936,8.194328970239598,0.00019164321117067648,0.00022719999960192058,-0.000279109529725497,-0.00022719999960192058,-0.00024507900804609704,0.0002660574531660176,1.1849741083704532,1.204774715632983,0.6880436360992706,0.27667889525828787,0.0,0.0,1935.0446690896467,180.36674512850328,13.77682107596774,74.99645577029632,315.9711408683592,3.5474124838886625,0.0070659998333450205,3.1613451220090097e-10,0.0008820870561706708,0.09515940713263654,0.012782034906822868,0.051264808988633906,1.3810881321878365,0.0,0.0,0.0,0.0,0.001481168566043753,26555.542957064252,0.00017460041065139116,64.26056470985881,0.0,0.0,0.0,0.0,0.034972763844627074,1.2014492742072176e-06,7.898629849886883e-10,2.997590494600204e-14,2.018556822498524e-09,0.1270633326259056,0.002603160643281456,0.024343030034470945,9.295474425915799e-07,1.1198576915090543e-09,3.0421073194932527e-10,3.2309896623389306e-10,2.3768237111774885e-07,3.9957198805932066e-07,6.208774951976862e-07,0.9965111249639117,0.980251285161304,0.7370359786696536,1e-07,1e-07,4.477914705882353,53.040685294117644,18108.0,212,7,2019,19.447892692911523,0.5458823529411765
19,2019-08-31,330.5,330.5,2365.6208333333334,1.0,2146.0875,2.0,2365.620833333333,2146.0875,1.0,4.0,1.0,1.0,3.0,1.0,33.510416666666664,18.997083333333332,0.0,0.0,398.008005952381,9846.863311795702,65.4179244873445,0.21791666666666665,2.8633333333333333,27033.747501610418,0.0,0.0,83.14462618,0.0,0.0,7.9932558299531715,484.48867144205246,482.8245024406058,1966.347360947624,163.50554763404818,16.234591418327593,495.02879575986486,68.57076071776267,3.3749978288742457,0.23849528273559395,0.0885673397581009,0.0,0.0,0.008376030496712154,11.731098283796827,3.951115601091331,2.5540333353288385,7.9932558299531715,7.984297862744871,8.080185959927219,8.118881568239827,0.0001835080139064375,0.0002146476547537,-0.0002587183827505625,-0.0002146476547537,-0.00022953833104190835,0.00024670513746821666,1.1687637450732142,1.181457870160571,0.7115928843034224,0.2379125339125847,0.0,0.0,1966.347360947624,163.50554763404818,16.23459141832757,68.57076071776267,329.4372452346183,3.3749978288742457,0.008376030496712154,9.05894328121478e-10,0.0020941723749312332,0.19314970313019378,0.0226727902556472,0.0885673397581009,2.774765993575232,0.0,0.0,0.0,0.0,0.001854807832920971,27033.74564680259,0.0002132131882770625,65.41771127415622,0.0,0.0,0.0,0.0,0.03361592775248111,1.2420019989627802e-06,8.396757318331967e-10,3.3951373435973523e-14,2.1060495714394722e-09,0.1221311047885738,0.002569677412817333,0.024394776459457226,9.597192919689287e-07,1.1940390522470809e-09,3.2124075246574434e-10,3.5505955151080354e-10,2.4939709633082825e-07,4.0780510176406937e-07,6.308682649048544e-07,0.9965655128903963,0.9786958822638246,0.733546731918624,1e-07,1e-07,4.204916666666667,52.939,18139.0,243,8,2019,34.90928682925421,1.0262499999999999
20,2019-09-30,349.5,349.5,2360.657142857143,1.0,2136.5285714285715,2.0,2360.657142857143,2136.5285714285715,1.0,4.0,1.0,1.0,3.0,1.0,33.55357142857143,18.050714285714285,0.0,0.0,398.5205612244898,9859.54411627379,65.50216978287862,0.36071428571428565,3.774285714285714,27068.56159981846,0.0,0.0,83.14462618,0.0,0.0,8.017732062423876,449.965805425784,448.4018595616352,1955.4701049038363,165.57547385201264,15.482992672722569,459.1666468266386,70.28786267092673,3.2450619506785707,0.39464158206465993,0.11835107130408296,0.0,0.0,0.007933573428244335,11.587714895184245,3.9944853796048387,2.5758664773666893,8.017732062423876,8.008869861026579,8.10184403125604,8.141346724468308,0.00018463620022100713,0.0002163960865378357,-0.00026143968865780713,-0.0002163960865378357,-0.00023166795518013571,0.0002492820096653,1.1716074930668106,1.1846414918485568,0.7072236478482437,0.24790038678518472,0.0,0.0,1955.4701049038363,165.57547385201264,15.482992672722622,70.28786267092673,328.2326985535631,3.2450619506785707,0.007933573428244335,1.3223769224947383e-09,0.0033062875618707,0.3201744102730392,0.03723358655699875,0.11835107130408296,3.6559346429816313,0.0,0.0,0.0,0.0,0.0016949269138414786,27068.55990489154,0.00019852535047555,65.50197125752814,0.0,0.0,0.0,0.0,0.0345159843005297,1.2170439443579022e-06,8.113214458377978e-10,3.1028745692844744e-14,2.0529463549194244e-09,0.12665875197134766,0.00261684771229485,0.024452483031990605,9.436236581350429e-07,1.1337130899656717e-09,3.089327948389588e-10,3.2813133631105784e-10,2.406983045241327e-07,4.0896793987727587e-07,6.341038291882244e-07,0.9965249175963582,0.9799444122157179,0.7371051611135053,1e-07,1e-07,3.9472785714285714,52.56209285714285,18169.0,273,9,2019,43.70831559474164,0.65
25,2020-02-29,367.5,367.5,2364.56,1.0,2216.83,2.0,2364.56,2216.83,1.0,4.0,1.0,1.0,3.0,1.0,32.439,7.679,0.0,0.0,385.2826371428572,9532.03304359612,63.32634039002703,0.599,14.587,26169.407081024277,0.0,0.0,83.14462618,0.0,0.0,8.017690620561714,446.80314705950286,445.0291774500788,2080.7133242110654,114.618435401347,21.498240387587703,451.38148052422576,52.570362740671875,1.1465396644285941,0.6286820055184325,0.27401143328236266,0.0,0.0,0.00845484043081335,14.554915024022128,2.767015586636977,1.744332828696486,8.017690620561714,8.010061240419853,8.073905616115226,8.122400781320327,0.00015308369368354,0.00017155071127757001,-0.00019519058486251,-0.00017155071127757001,-0.00017888217611735,0.00018689183906845999,1.119703077148596,1.1174578566307705,0.7865142896728188,0.2467823262992237,0.0,0.0,2080.7133242110654,114.618435401347,21.49824038758772,52.570362740671875,332.7122744021853,1.1465396644285941,0.00845484043081335,2.917303840054677e-09,0.007293575087579621,0.5547308355544966,0.036975586440619754,0.27401143328236266,14.312988566717635,0.0,0.0,0.0,0.0,0.00116577216233702,26169.40591525211,0.00017024506740487,63.32617014495962,0.0,0.0,0.0,0.0,0.048191372978892,9.363161589207265e-07,5.2765973758718e-10,1.0929866822943974e-14,1.5030971858025905e-09,0.18914783059549073,0.0031347207345660704,0.02452066170908655,7.476361316414063e-07,6.470083858135271e-10,1.942301916197205e-10,1.3907342654560807e-10,1.564636700752112e-07,3.947699901905061e-07,6.26252477204806e-07,0.9960319542231868,0.9898264792391348,0.7720961338858849,1e-07,1e-07,3.7011200000000004,52.00757,18321.0,60,2,2020,21.436114211677438,30.528
26,2020-03-31,377.25,377.25,2346.86875,1.0,2183.775,2.0,2346.86875,2183.775,1.0,4.0,1.0,1.0,3.0,1.0,32.59875,7.886875,0.0,0.0,387.18001071428574,9578.974758159284,63.638199044033215,0.47875,9.435625,26298.281669673543,0.0,0.0,83.14462618,0.0,0.0,8.052536259349486,407.3332227882469,405.7218877313267,2040.9114338453949,123.46634694714646,19.397219207458587,411.589914136408,57.07081090180264,1.2688543357253739,0.5049524883405477,0.18907520566983418,0.0,0.0,0.00782315012084865,13.875351721683716,2.9788134834406024,1.8787560068262608,8.052536259349486,8.044872361212411,8.109188319324048,8.157266421352166,0.0001583269715699,0.00017909567788881875,-0.00020627830967286876,-0.00017909567788880625,-0.00018779277473313127,0.00019741050725986876,1.1300246938928984,1.1296153216047136,0.7702868791927407,0.26324824225379156,0.0,0.0,2040.9114338453949,123.46634694714646,19.397219207458544,57.07081090180264,330.1091998124831,1.2688543357253739,0.00782315012084865,2.097319869811596e-09,0.005473836544154194,0.44159983227918415,0.03167632907934165,0.18907520566983418,9.246549794330166,0.0,0.0,0.0,0.0,0.0010890821961882125,26298.280580591345,0.0001584389090326125,63.63804060512418,0.0,0.0,0.0,0.0,0.047791110987567303,9.423954055776177e-07,5.333769381919215e-10,1.1166229644470902e-14,1.514406224741004e-09,0.18871939865878942,0.0031331986006670936,0.024536121827203394,7.518901711440397e-07,6.524747180344998e-10,1.9620003286281077e-10,1.4157765048028305e-10,1.579441486892415e-07,3.9705548742950407e-07,6.295135386864009e-07,0.9960426656490149,0.9896792729461124,0.7720270573355328,1e-07,1e-07,3.88194375,52.86004375,18352.0,91,3,2020,53.50085632110021,23.9225
28,2020-05-31,409.5,409.5,2402.5875,1.0,2119.16875,2.0,2402.5875,2119.16875,1.0,4.0,1.0,1.0,3.0,1.0,32.613749999999996,10.951875,0.0,0.0,387.35816785714286,9583.38243088822,63.6674815467568,0.17624999999999996,1.253125,26310.382570016194,0.0,0.0,83.14462618,0.0,0.0,8.234561519313779,266.63968144897154,265.62590514705465,1903.1504949560294,204.5569379830218,11.461317060948668,270.08020181716716,87.30382944128885,2.779932039229028,0.1951583999115126,0.050387967075974746,0.0,0.0,0.0052350975187550625,10.779476981593968,4.947215805747247,3.1354299700853785,8.234561519313779,8.226548717678535,8.298609465015899,8.345200825747193,0.00019957356270826874,0.00024194011560530626,-0.0003100851378792,-0.00024194011560530626,-0.0002653992690544375,0.00029483531029356874,1.2056897852313637,1.2451759151062505,0.6617653092822052,0.3936719622103266,0.0,0.0,1903.1504949560294,204.5569379830218,11.461317060948634,87.30382944128885,300.05433841585403,2.779932039229028,0.0052350975187550625,3.399945451686265e-10,0.0012332984874437,0.15487500209361615,0.02014169907894544,0.050387967075974746,1.2027370329240252,0.0,0.0,0.0,0.0,0.0008307935533001875,26310.38173922264,0.00011287850643459012,63.66736866825036,0.0,0.0,0.0,0.0,0.04315171149292553,1.0204303171289137e-06,6.026831320908811e-10,1.531023657214274e-14,1.6580100164164239e-09,0.16597229766758104,0.002950112012558331,0.024521141556110494,8.066608979724192e-07,7.783040863821636e-10,2.2612806995528518e-10,1.8421379868056819e-10,1.807521407790766e-07,3.968517830120548e-07,6.259340797646254e-07,0.9961965877633738,0.9872924442453754,0.7609870415849359,1e-07,1e-07,4.23663125,52.74633125,18413.0,152,5,2020,27.67907871864629,5.03625
29,2020-06-30,432.6,432.6,2382.8233333333333,1.0,2134.003333333333,2.0,2382.8233333333333,2134.003333333333,1.0,4.0,1.0,1.0,3.0,1.0,32.85033333333333,14.694333333333333,0.0,0.0,390.1681019047619,9652.90122465182,64.12933168693603,0.1203333333333333,1.201,26501.240659309504,0.0,0.0,83.14462618,0.0,0.0,8.123134951672359,345.1810859120454,343.92988543947314,1939.143862546024,181.67693360827695,13.18253717903261,350.925452352769,77.15625520365334,3.004424554263306,0.13215545515503282,0.04050439798684466,0.0,0.0,0.006398787886473413,11.147805363751138,4.395271644326823,2.8090140243863337,8.123134951672359,8.11469155639176,8.197155043941935,8.240801112651559,0.00019205536320462,0.00022794723856407666,-0.00028056626707373,-0.00022794723856407666,-0.00024612356485298,0.00026751126111600334,1.18590546296876,1.2061245647384589,0.6868923823499086,0.30697422015560155,0.0,0.0,1939.143862546024,181.67693360827695,13.18253717903261,77.15625520365334,313.0118467011086,3.004424554263306,0.006398787886473413,3.2890287790179333e-10,0.0009863419120827571,0.10653852670075953,0.01280846439158803,0.04050439798684466,1.1604956020131554,0.0,0.0,0.0,0.0,0.0011882856771816067,26501.23947102383,0.00014896673940914334,64.12918272019662,0.0,0.0,0.0,0.0,0.03836957546716657,1.1201076034920182e-06,7.022773457998405e-10,2.2480157995174935e-14,1.8524887885430693e-09,0.14356605206207565,0.0027574550025323097,0.024457938854389762,8.752124603815011e-07,9.558766911147257e-10,2.675453821149035e-10,2.532374963364849e-10,2.112787741578943e-07,3.994722406497038e-07,6.250670918878e-07,0.996373302797022,0.9836899110017748,0.7480529330109341,1.0000000000000001e-07,1.0000000000000001e-07,4.344416666666667,53.12563,18443.0,182,6,2020,32.042807315419445,2.688
30,2020-07-31,462.4,462.4,2394.0066666666667,1.0,2145.37,2.0,2394.0066666666667,2145.37,1.0,4.0,1.0,1.0,3.0,1.0,32.942,17.33833333333333,0.0,0.0,391.25684,9679.83700243976,64.30828031469127,0.20499999999999996,1.2706666666666666,26575.190605847947,0.0,0.0,83.14462618,0.0,0.0,8.079820392799435,388.7553386913091,387.3924201326357,1948.8881256068,182.78535667045537,13.69651772274442,396.3794811458179,75.81112595450784,3.4749256141647673,0.2270995360266309,0.0432051206721649,0.0,0.0,0.006929361114882769,11.11650062974666,4.42699933134307,2.846151771376444,8.079820392799435,8.071084994710267,8.161284823753236,8.20272765742471,0.00019332273122588998,0.00022936717077770333,-0.00028211051592550666,-0.00022936717077770333,-0.00024756378346187,0.0002689449950229067,1.1858426314142307,1.20626613314724,0.6868375022423954,0.28357216790826384,0.0,0.0,1948.8881256068,182.78535667045537,13.696517722744433,75.81112595450784,315.4457140454922,3.4749256141647673,0.006929361114882769,5.630555642782694e-10,0.0016296838023615633,0.17964109467947909,0.023729220955103637,0.0432051206721649,1.2274615459945015,0.0,0.0,0.0,0.0,0.00142929708933621,26575.18917655086,0.00016984821137826667,64.3081104664799,0.0,0.0,0.0,0.0,0.03536866070523659,1.1909554965946595e-06,7.779335068799302e-10,2.875108507826098e-14,1.996213274397008e-09,0.12898354405880538,0.002623715379812343,0.02437283182719777,9.230475579147247e-07,1.0957225955016736e-09,2.9897206960533737e-10,3.115523842062522e-10,2.3397466853223844e-07,4.000762975353897e-07,6.222180384158066e-07,0.9964934221035802,0.9807876466601121,0.7385422596224217,1.0000000000000001e-07,1.0000000000000001e-07,4.529766666666666,52.925646666666665,18474.0,213,7,2020,13.017540713386394,1.3713333333333333
